0.5	24
0.5	23
0.539081	25
0.45444	23
0.379422	21
0.0926361	11
0.0926361	13
0.0926361	17
0.0926361	15
0.0926361	15
0.105837	12
0.0759831	10
0.0329398	7
0.0329398	24
0.0265644	7
0.0265644	20
0.0265644	15
0.0265644	8
0.0265644	16
0.0265644	16
0.0265644	18
0.0265644	17
0.0265644	12
0.0265644	11
0.0265644	9
0.0265644	19
0.0265644	13
0.0265644	11
0.0265644	15
0.0265644	7
0.0265644	17
0.0265644	11
0.0265644	16
0.0265644	20
0.0265644	4
0.0265644	15
0.0265644	11
0.0205181	6
0.0205181	10
0.0205181	10
0.0205181	13
0.0205181	7
0.0205181	16
0.0205181	14
0.0205181	3
0.0205181	9
0.0205181	10
0.0205181	15
0.0165993	6
0.0165993	11
0.0165993	13
0.0165993	8
0.0165993	12
0.0165993	16
0.0165993	13
0.0165993	15
0.0165993	11
0.0165993	7
0.0165993	15
0.0165993	9
0.0165993	10
0.0165993	10
0.0165993	14
0.0165993	7
0.0165993	10
0.0165993	16
0.0217122	6
0.0217122	7
0.0217122	13
0.0217122	14
0.0217122	14
0.0217122	11
0.0217122	10
0.0217122	6
0.0217122	7
0.0217122	12
0.0218102	6
0.0218102	17
0.0218102	11
0.0218102	14
0.0218102	9
0.0218102	13
0.0218102	11
0.0218102	15
0.0218102	9
0.0218102	10
0.0218102	9
0.0218102	8
0.0218102	11
0.0218102	7
0.0218102	9
0.0218102	9
0.0218102	11
0.0218102	6
0.0218102	8
0.0218102	8
0.0218102	12
0.0218102	9
0.0218102	8
0.0218102	2
0.0218102	4
0.0218102	4
0.0218102	5
0.0218102	16
0.0218102	5
0.0218102	9
0.0218102	13
0.0218102	10
0.0218102	10
0.0218102	5
0.0218102	9
0.0218102	4
0.0218102	12
0.0218102	9
0.0218102	14
0.0218102	11
0.0218102	11
0.0218102	8
0.0218102	12
0.0218102	4
0.0218102	11
0.0218102	4
0.0218102	9
0.0218102	11
0.0218102	7
0.0218102	9
0.0218102	11
0.0218102	8
0.0218102	13
0.0218102	8
0.0218102	14
0.0218102	8
0.0218102	7
0.0218102	9
0.0218102	6
0.0218102	7
0.0218102	10
0.0218102	9
0.0218102	7
0.0218102	10
0.0218102	15
0.0218102	8
0.0218102	8
0.0218102	10
0.0218102	10
0.0218102	12
0.0218102	11
0.0218102	5
0.0218102	8
0.0218102	11
0.0218102	9
0.0197357	6
0.0197357	9
0.0197357	7
0.0197357	15
0.0197357	9
0.0197357	6
0.0197357	7
0.0197357	12
0.0197357	10
0.0197357	9
0.0197357	9
0.0197357	14
0.0197357	7
0.0197357	6
0.0197357	10
0.0197357	11
0.0197357	9
0.0197357	7
0.0197357	4
0.0197357	11
0.0197357	4
0.0197357	9
0.0197357	6
0.0197357	5
0.0197357	3
0.0197357	11
0.0197357	7
0.0197357	8
0.0197357	8
0.0197357	3
0.0197357	7
0.0197357	4
0.0197357	7
0.0197357	8
0.0197357	8
0.0197357	10
0.0197357	5
0.0197357	8
0.0197357	9
0.0197357	5
0.0197357	11
0.0197357	7
0.0197357	7
0.0197357	7
0.0197357	10
0.0197357	3
0.0197357	11
0.0197357	7
0.0197357	8
0.0197357	6
0.0197357	11
0.0197357	6
0.0197357	9
0.0197357	11
0.0197357	9
0.0197357	7
0.0197357	7
0.0197357	7
0.0197357	11
0.0197357	12
0.0197357	10
0.0197357	7
0.0197357	10
0.0197357	9
0.0197357	11
0.0197357	9
0.0197357	3
0.0197357	10
0.0197357	8
0.0197357	3
0.0197357	6
0.0197357	8
0.0197357	7
0.0197357	6
0.0197357	7
0.0197357	5
0.0197357	7
0.0197357	9
0.0197357	8
0.0197357	12
0.0197357	7
0.0197357	12
0.0197357	10
0.0214842	6
0.0214842	13
0.0214842	10
0.0214842	6
0.0214842	10
0.0214842	10
0.0214842	7
0.0214842	10
0.0214842	3
0.0214842	8
0.0214842	6
0.0214842	8
0.0214842	9
0.0214842	5
0.0214842	4
0.0214842	5
0.0214842	11
0.0214842	11
0.0214842	9
0.0214842	3
0.0214842	7
0.0214842	4
0.0214842	8
0.0214842	7
0.0214842	8
0.0214842	3
0.0214842	9
0.0214842	3
0.0214842	10
0.0214842	11
0.0214842	11
0.0214842	4
0.0214842	8
0.0214842	5
0.0214842	7
0.0214842	9
0.0214842	5
0.0214842	6
