0.02	5
0.02	3
0.02	7
0.02	6
0.02	9
0.02	7
0.02	7
0.02	4
0.02	2
0.02	6
0.02	4
0.02	7
0.0264754	5
0.0264754	6
0.0264754	5
0.0264754	6
0.0264754	2
0.0264754	7
0.0264754	9
0.0264754	7
0.0264754	4
0.0264754	7
0.0264754	5
0.0264754	5
0.0264754	4
0.0264754	8
0.0264754	3
0.0159276	4
0.0159276	6
0.0159276	3
0.0159276	6
0.0159276	6
0.0159276	5
0.0159276	6
0.0159276	7
0.0159276	3
0.0159276	6
0.0159276	5
0.0159276	4
0.0159276	4
0.0159276	5
0.0248419	5
0.0248419	6
0.0173011	5
0.0173011	6
0.0173011	7
0.0173011	5
0.0173011	4
0.0173011	4
0.0173011	5
0.0173011	4
0.0173011	4
0.0246397	5
0.0246397	6
0.0246397	7
0.0246397	8
0.0246397	5
0.0246397	4
0.0212306	5
0.0212306	6
0.0212306	6
0.0212306	4
0.0212306	5
0.0212306	5
0.0199133	5
0.0199133	6
0.0199133	5
0.0199133	7
0.0199133	4
0.0199133	4
0.0199133	6
0.0199133	5
0.0199133	5
0.0199133	2
0.0199133	4
0.0199133	6
0.0199133	6
0.0199133	5
0.0199133	7
0.0199133	8
0.0199133	3
0.0199133	5
0.0199133	7
0.0199133	6
0.0199133	4
0.0199133	6
0.0199133	4
0.019911	5
0.019911	6
0.0215177	5
0.0215177	4
0.0215177	6
0.0215177	6
0.0215177	6
0.0215177	6
0.0215177	6
0.0190638	5
0.0190638	6
0.0190638	5
0.0190638	5
0.0190638	6
0.0190638	2
0.0273526	5
0.0200214	5
0.0200214	5
0.0200214	4
0.0200214	3
0.0200214	6
0.0200214	5
0.0227531	5
0.0227531	5
0.0225396	5
0.0225396	7
0.0225396	7
0.0225396	6
0.0225396	6
0.0184674	5
0.0213997	5
0.0213997	5
0.0184707	5
0.0184707	6
0.0206598	5
0.0206598	5
0.0206598	6
0.0206598	5
0.0179342	5
0.019364	5
0.019364	5
0.019364	5
0.019364	6
0.019364	4
0.019364	7
0.019364	6
0.019364	6
0.019364	5
0.019364	6
0.019364	6
0.019364	6
0.019364	7
0.019364	4
0.019364	5
0.019364	5
0.019364	5
0.019364	3
0.019364	5
0.019364	3
0.019364	5
0.019364	4
0.019364	4
0.019364	3
0.0283117	5
0.0283117	6
0.0283117	6
0.0283117	4
0.0283117	6
0.0283117	6
0.0283117	3
0.0283117	6
0.0214032	5
0.0214032	4
0.0214032	4
0.0214032	5
0.0214032	5
0.0225341	5
0.0211831	5
0.0211831	4
0.0211831	5
0.0211831	4
0.0211831	4
0.0211831	4
0.0211831	6
0.0211831	6
0.0211831	4
0.0211831	5
0.0211831	5
0.0211067	5
0.0196253	5
0.0239579	5
0.0239579	7
0.0239579	4
0.0239579	6
0.0239579	6
0.0239579	4
0.0239579	6
0.0239579	6
0.0239579	6
0.0239579	6
0.0239579	8
0.0239579	5
0.0239579	4
0.0239579	3
0.0239579	7
0.0239579	6
0.0239579	6
0.0239579	4
0.0239579	7
0.0239579	7
0.0239579	6
0.0239579	4
0.0239579	7
0.0239579	4
0.0239579	7
0.0239579	6
0.0239579	6
0.0178743	5
0.0178743	3
0.0178743	6
0.0178743	4
0.0178743	3
0.0178743	4
0.0178743	4
0.0178743	4
0.0178743	5
0.0178743	2
0.0178743	6
0.0178743	5
0.0178743	6
0.0178743	6
0.0178743	6
0.0178743	4
0.0177489	5
0.0177489	6
0.0177489	6
0.0177489	6
0.0177489	6
0.0177489	6
0.0177489	6
0.0177489	5
0.0177489	5
0.0177489	6
0.0177489	5
0.0205292	5
0.0205292	4
0.0205292	6
0.0205292	4
0.0205292	4
0.0205292	3
0.0205292	5
0.0205292	3
0.0205292	2
0.0205292	3
0.0205292	6
0.0205292	5
0.0205292	4
0.025175	5
0.025175	5
0.025175	6
0.025175	7
0.025175	3
0.025175	5
0.025175	3
0.025175	6
0.025175	6
0.025175	6
0.025175	6
0.025175	4
0.025175	6
0.025175	4
0.0145632	4
0.0145632	4
0.0226633	5
0.0226633	4
0.0226633	7
0.0226633	3
0.0188007	5
0.0188007	4
0.0232663	5
0.0232663	5
0.0195082	5
0.0195082	3
0.0195082	3
0.0195082	2
0.0195082	6
