0.5	33
0.5	32
0.5	35
0.5	32
0.462246	32
0.462246	27
0.462246	33
0.518003	34
0.518003	35
0.459991	32
0.459991	28
0.459991	40
0.475164	33
0.459729	32
0.437705	31
0.678898	39
0.678898	39
0.678898	43
0.755247	41
0.762442	41
0.762442	38
0.657863	38
0.657863	39
0.657863	41
0.657863	42
0.657863	42
0.711765	40
0.752983	41
0.772525	41
0.772525	47
0.772525	43
0.829114	43
0.707928	40
0.723217	40
0.280554	25
0.243679	24
0.243679	26
0.0894437	15
0.0894437	27
0.0894437	32
0.0631391	13
0.0631391	25
0.0631391	19
0.0550226	12
0.0550226	18
0.0550226	18
0.0550226	21
0.0550226	14
0.0550226	27
0.0550226	23
0.0324216	10
0.0324216	14
0.0324216	15
0.0324216	25
0.0268323	9
0.0268323	18
0.0268323	21
0.0268323	12
0.0268323	20
0.0268323	26
0.0268323	22
0.0268323	25
0.0268323	17
0.0268323	11
0.0268323	24
0.0268323	15
0.0268323	15
0.0268323	16
0.0268323	23
0.0268323	11
0.0268323	17
0.0268323	26
0.0268323	10
0.0268323	11
0.0268323	20
0.0268323	22
0.0268323	22
0.0268323	17
0.0268323	16
0.0268323	9
0.0268323	11
0.0268323	19
0.0268323	9
0.0268323	26
0.0268323	17
0.0268323	22
0.0268323	14
0.0268323	21
0.0268323	17
0.0268323	24
0.0268323	14
0.0268323	15
0.0268323	14
0.0268323	11
0.0268323	17
0.0268323	9
0.0268323	13
0.0268323	13
0.0268323	17
0.0268323	9
0.0268323	12
0.0268323	12
0.0268323	18
0.0268323	14
0.0268323	12
0.0268323	5
0.0268323	6
0.0268323	25
0.0165643	7
0.0165643	13
0.0165643	21
0.0165643	16
0.0165643	14
0.0165643	5
0.0165643	13
0.0165643	23
0.0165643	21
0.0165643	17
0.0165643	16
0.0165643	12
0.0165643	19
0.0165643	6
0.0165643	10
0.0165643	14
0.0165643	13
0.0165643	17
0.0165643	10
0.0165643	13
0.0165643	18
0.0165643	11
0.0165643	21
0.0165643	11
0.0165643	22
0.0165643	10
0.0165643	10
0.0165643	13
0.0165643	5
0.0165643	9
0.0165643	15
0.0165643	12
0.0165643	9
0.0165643	16
0.0165643	24
0.0165643	12
0.0165643	10
0.0165643	15
0.0165643	15
0.0165643	18
0.0165643	16
0.0165643	3
0.0165643	12
0.0165643	17
0.0165643	13
0.0165643	7
0.0165643	13
0.0165643	8
0.0165643	23
0.0165643	14
0.0193204	8
0.0193204	10
0.0193204	18
0.0193204	14
0.0193204	14
0.0193204	13
0.0193204	22
0.0193204	10
0.0193204	9
0.0193204	16
0.0193204	18
0.0193204	13
0.0193204	10
0.0193204	17
0.0193204	6
0.0193204	9
0.0193204	7
0.0193204	19
0.0193204	18
0.0193204	10
0.0193204	11
0.0193204	11
0.0193204	7
0.0193204	9
0.0193204	12
0.0193204	12
0.0193204	15
0.0193204	6
0.0193204	11
0.0193204	13
0.0193204	6
0.0193204	17
0.0193204	10
0.0278378	9
0.0278378	10
0.0278378	16
0.0278378	3
0.0278378	17
0.0278378	12
0.0278378	13
0.0293874	9
0.0293874	19
0.0292892	9
0.0292892	15
0.0292892	17
0.0292892	15
0.0292892	11
0.0292892	11
0.0292892	10
0.0292892	18
0.0292892	19
0.0292892	16
0.0292892	10
0.0292892	17
