0.5	47
0.444823	44
0.444823	47
0.356108	40
0.356108	35
0.125788	24
0.125788	26
0.125788	33
0.125788	30
0.0292025	12
0.031061	13
0.031061	5
0.031061	10
0.031061	32
0.031061	25
0.0395929	14
0.0395929	29
0.0395929	29
0.0395929	31
0.0395929	30
0.0395929	22
0.0395929	20
0.0395929	17
0.0395929	32
0.0395929	23
0.0395929	21
0.0395929	26
0.0403644	14
0.0403644	30
0.0403644	21
0.0403644	29
0.0403644	35
0.0236766	11
0.0236766	27
0.0236766	19
0.0185162	10
0.0185162	18
0.0185162	18
0.0185162	22
0.0185162	12
0.0185162	29
0.0185162	25
0.0185162	6
0.0185162	15
0.0185162	16
0.0185162	27
0.0185162	9
0.0185162	19
0.0185162	22
0.0185162	13
0.0185162	22
0.0185162	28
0.0185162	23
0.0185162	27
0.0185162	19
0.0185162	5
0.0185162	7
0.0185162	19
0.0185162	20
0.0185162	17
0.0185162	25
0.0185162	12
0.0185162	18
0.0185162	27
0.0185162	11
0.0185162	12
0.0185162	21
0.0185162	23
0.0185162	23
0.0185162	18
0.0185162	17
0.0198533	11
0.0301985	13
0.0301985	22
0.0301985	13
0.0301985	30
0.0301985	20
0.0301985	25
0.059145	17
0.059145	27
0.059145	4
0.112984	23
0.166112	28
0.303497	37
0.303497	39
0.303497	33
0.303497	34
0.303497	39
0.39285	42
0.111631	23
0.0557976	17
0.0557976	19
0.0557976	20
0.0557976	20
0.0557976	24
0.0573123	17
0.0573123	20
0.0573123	19
0.0573123	3
0.0573123	6
0.0573123	25
0.0573123	21
0.0573123	19
0.0362527	14
0.0205485	11
0.0205485	6
0.0205485	7
0.0205485	31
0.0126003	9
0.0126003	16
0.0126003	25
0.0126003	19
0.0595523	17
0.0522471	16
0.0142453	9
0.0142453	29
0.0142453	27
0.0142453	22
0.0142453	21
0.0142453	15
0.0142453	24
0.0142453	8
0.0142453	13
0.0142453	18
0.0142453	17
0.0142453	22
0.0142453	12
0.0142453	16
0.0142453	22
0.0142453	14
0.0142453	27
0.0142453	14
0.0142453	28
0.0316783	13
0.0454076	15
0.0454076	21
0.0454076	14
0.0533098	16
0.0533098	23
0.0533098	21
0.0190738	10
0.0190738	22
0.0190738	32
0.0190738	16
0.0190738	14
0.0190738	21
0.0190738	21
0.0190738	25
0.0190738	22
0.0190738	6
0.0190738	16
0.0190738	23
0.0190738	17
0.0190738	10
0.0190738	17
0.0190738	12
0.0190738	31
0.0190738	18
0.0190738	11
0.0190738	14
0.0190738	25
0.0190738	19
0.0190738	19
0.0190738	18
0.0190738	29
0.0190738	14
0.0190738	11
0.0190738	21
0.0190738	24
0.0190738	17
0.0190738	13
0.0190738	22
0.0190738	8
0.0190738	12
0.0190738	9
0.0190738	25
0.0190738	24
0.0190738	13
0.0190738	15
0.0190738	14
0.0144172	9
0.024396	11
0.024396	16
0.024396	17
0.024396	21
0.013615	9
0.013615	14
0.013615	17
0.013615	6
0.013615	23
0.0277323	12
0.0277323	14
0.0370674	14
0.0370674	23
0.0107991	8
0.0107991	22
0.0325924	13
0.0325924	19
0.0341766	13
0.0341766	27
0.0340761	13
0.0340761	21
0.0340761	25
0.0340761	21
0.0340761	16
0.0340761	15
0.0340761	15
0.0340761	26
0.0340761	27
0.0340761	23
0.0340761	15
0.0340761	24
0.0340761	22
0.0340761	26
0.0340761	22
0.0340761	7
0.0340761	24
0.0340761	19
0.0340761	6
0.0295592	12
0.0295592	17
0.0295592	16
0.0295592	12
0.0295592	16
0.0202402	11
0.0202402	14
0.0202402	20
0.0202402	18
0.0202402	28
0.0202402	14
0.0202402	27
0.0202402	23
0.0202402	11
0.0202402	31
0.0202402	22
0.0202402	10
0.0202402	23
0.0202402	22
0.0202402	14
0.0202402	21
0.0202402	20
0.0202402	20
0.0202402	9
0.0202402	16
0.0202402	19
0.0202402	6
0.0202402	9
0.0202402	22
0.0202402	25
0.0202402	26
0.0202402	19
0.0202402	13
0.0202402	15
0.0202402	17
0.0202402	19
0.0202402	13
0.0148462	9
0.0148462	4
0.0148462	18
0.0148462	15
0.0148462	18
0.0148462	24
0.0148462	25
0.0148462	13
0.0148462	18
0.0148462	17
0.0148462	13
0.0148462	19
0.0148462	8
0.0148462	21
0.0148462	9
0.0148462	15
0.0148462	8
0.0148462	13
0.0148462	18
0.0148462	26
0.0275164	12
0.0275164	13
0.0275164	27
0.0340911	13
0.0340911	5
0.0340911	22
0.0340911	12
0.0340911	21
0.0849227	20
0.030177	13
0.030177	25
0.030177	15
0.0159235	10
0.0159235	13
0.0159235	11
0.0159235	13
0.0159235	27
0.0159235	13
0.0159235	18
0.0159235	17
0.0159235	18
0.0198366	10
0.0198366	12
0.0198366	16
0.0198366	27
0.0198366	10
0.0198366	25
0.0198366	9
0.0198366	15
0.0198366	15
0.0198366	7
0.0198366	8
0.0270928	12
0.0509941	16
0.0509941	20
0.0395484	14
0.0395484	13
0.0395484	21
0.0249052	12
0.0249052	24
0.0249052	21
0.0249052	4
0.0246331	12
0.0246331	15
0.0246331	17
0.0246331	12
0.0246331	18
0.0246331	10
0.0246331	21
0.0288769	12
0.0288769	15
0.0288769	15
0.0288769	24
0.0288769	12
0.0288769	15
0.0288769	25
0.0288769	24
0.0288769	4
0.0288769	18
0.0288769	9
0.0288769	7
0.0288769	7
0.0288769	25
0.0471751	15
0.0471751	20
0.0970946	21
0.170565	28
0.148648	26
0.148648	26
0.0567163	17
0.0567163	19
0.0567163	18
0.0567163	17
0.0567163	17
0.0567163	18
0.0567163	22
0.0567163	19
0.0526933	16
0.0526933	22
0.0526933	16
0.0526933	21
